FREQ_A,FREQ_R,FREQ_N,FREQ_D,FREQ_C,FREQ_Q,FREQ_E,FREQ_G,FREQ_H,FREQ_I,FREQ_L,FREQ_K,FREQ_M,FREQ_F,FREQ_P,FREQ_S,FREQ_T,FREQ_W,FREQ_Y,FREQ_V
0.1224,0.0770,0.0237,0.0373,0.0167,0.0821,0.1164,0.0759,0.0196,0.0195,0.1279,0.0543,0.0124,0.0061,0.0447,0.0660,0.0320,0.0106,0.0089,0.0468
0.0776,0.0473,0.0340,0.0547,0.0242,0.0523,0.0655,0.0870,0.0418,0.0209,0.0948,0.0701,0.0272,0.0275,0.0734,0.1047,0.0325,0.0055,0.0155,0.0436
0.1000,0.0801,0.0152,0.0854,0.0094,0.0358,0.0450,0.0744,0.0386,0.0196,0.0802,0.0265,0.0157,0.0515,0.0897,0.0631,0.0481,0.0293,0.0370,0.0554
0.0575,0.0300,0.0706,0.0241,0.0032,0.1145,0.0333,0.0711,0.0181,0.0271,0.0702,0.0353,0.0444,0.0163,0.1449,0.1158,0.0557,0.0020,0.0035,0.0625
0.047246251,0.030997693,0.055709343,0.051946367,0.014273356,0.094377163,0.027422145,0.044333910,0.057785467,0.034212803,0.078892734,0.035553633,0.028070934,0.021179354,0.092041522,0.148414072,0.058145905,0.013019031,0.027321223,0.039057093
0.062006494,0.031761272,0.021414223,0.033643703,0.020277185,0.035210289,0.085682160,0.040036385,0.026922542,0.027314189,0.071393377,0.100564729,0.014111910,0.031293823,0.150695488,0.136709916,0.037054818,0.018255783,0.012595859,0.043055854
0.077449208,0.062118611,0.024310972,0.038995451,0.024095599,0.055592176,0.063097577,0.100970481,0.029160113,0.016766412,0.094326570,0.029466855,0.011767163,0.027345764,0.105082135,0.122801407,0.044588606,0.011519158,0.016505355,0.044040386
0.087649025,0.049749947,0.021047143,0.032708398,0.012751535,0.059254343,0.062714797,0.056576047,0.024341684,0.021023441,0.101561944,0.061719324,0.017823706,0.022327037,0.094001090,0.160674077,0.047640492,0.010073238,0.007726766,0.048635965
0.0942,0.0514,0.0233,0.0422,0.0200,0.0697,0.0426,0.0640,0.0261,0.0331,0.1207,0.0447,0.0200,0.0293,0.0634,0.0959,0.0614,0.0137,0.0114,0.0731
0.081978492,0.057353516,0.033153254,0.051033756,0.016317551,0.050133361,0.089818732,0.076253334,0.025873639,0.022747736,0.072660245,0.057446953,0.017523742,0.026434263,0.095577867,0.098499907,0.048426006,0.008681175,0.026238894,0.043847578
0.145618176,0.056919445,0.015284745,0.034936559,0.035910298,0.045146061,0.026526999,0.072646798,0.044732960,0.007553851,0.095455887,0.050280319,0.012806138,0.031012098,0.140601947,0.072233697,0.043316613,0.012570080,0.019946887,0.036500443
0.0716,0.0619,0.0351,0.0418,0.0483,0.0783,0.0724,0.0631,0.0206,0.0183,0.1029,0.0430,0.0094,0.0339,0.0491,0.0959,0.0568,0.0227,0.0318,0.0432
0.0764,0.0825,0.0168,0.0415,0.0039,0.0459,0.0690,0.1095,0.0128,0.0102,0.0646,0.0456,0.0112,0.0213,0.1933,0.0979,0.0386,0.0093,0.0161,0.0337
0.122240824,0.135943335,0.008190599,0.050508693,0.015685769,0.073663876,0.106117193,0.077630393,0.030959433,0.010405666,0.083940760,0.023052157,0.014449453,0.024185448,0.076909208,0.060424984,0.022099163,0.026632325,0.008705731,0.028254990
0.0876,0.0531,0.0248,0.0369,0.0244,0.0430,0.0457,0.0740,0.0240,0.0463,0.1158,0.0329,0.0171,0.0533,0.0603,0.0894,0.0514,0.0193,0.0307,0.0701
0.0849,0.0485,0.0464,0.0305,0.0075,0.0725,0.0509,0.0511,0.0436,0.0267,0.0368,0.0429,0.0283,0.0212,0.1309,0.1319,0.0574,0.0047,0.0269,0.0565
0.146450129,0.140988790,0.032768037,0.043115838,0.006179937,0.081057775,0.117418799,0.028312734,0.014803104,0.007904570,0.134521414,0.035211268,0.033774073,0.022420236,0.020839322,0.058350101,0.028025295,0.006036217,0.007617131,0.034205231
0.0818,0.0512,0.0226,0.0383,0.0158,0.0557,0.0575,0.0719,0.0225,0.0270,0.1226,0.0479,0.0170,0.0383,0.0907,0.0834,0.0496,0.0257,0.0158,0.0648
0.0488,0.0482,0.0371,0.0613,0.0113,0.0478,0.1147,0.0484,0.0205,0.0646,0.0983,0.0958,0.0254,0.0423,0.0367,0.0650,0.0487,0.0097,0.0263,0.0491
0.0882,0.0259,0.0085,0.0450,0.0160,0.0528,0.0630,0.0553,0.0840,0.0155,0.0567,0.0289,0.0264,0.0298,0.1212,0.1085,0.0664,0.0184,0.0383,0.0512
0.1058,0.0301,0.0138,0.0445,0.0128,0.0330,0.0639,0.1111,0.0184,0.0139,0.0988,0.0447,0.0128,0.0421,0.1833,0.0586,0.0395,0.0028,0.0324,0.0377
0.057781589,0.039625041,0.006180324,0.014755892,0.188130230,0.052991099,0.045184375,0.019161960,0.002276961,0.034657125,0.024603010,0.018807109,0.004642635,0.004672206,0.145695952,0.176183576,0.058402579,0.002365674,0.023006180,0.080876482
0.130572461,0.022463015,0.028969373,0.028548810,0.005219930,0.051358171,0.045791896,0.100836178,0.010266686,0.029909455,0.083469398,0.035426253,0.009326604,0.050962347,0.065855227,0.114739498,0.149720449,0.005764188,0.005467320,0.025332740
0.0511,0.0689,0.0448,0.0501,0.0049,0.0702,0.0614,0.0664,0.0184,0.0511,0.0660,0.0459,0.0133,0.0358,0.1238,0.0849,0.0463,0.0087,0.0120,0.0759
0.0825,0.1189,0.0298,0.0445,0.0042,0.0917,0.1621,0.0161,0.0143,0.0536,0.0875,0.1067,0.0329,0.0148,0.0166,0.0407,0.0334,0.0052,0.0074,0.0372
0.0651,0.0683,0.0232,0.0449,0.0138,0.0598,0.0716,0.0531,0.0174,0.0302,0.1058,0.0383,0.0217,0.0266,0.1301,0.1101,0.0401,0.0056,0.0085,0.0657
0.087809648,0.052835724,0.041525424,0.033311604,0.010788787,0.035169492,0.041688396,0.087516297,0.011408083,0.020534550,0.072555411,0.036864407,0.020241199,0.044198175,0.106453716,0.179856584,0.047653194,0.008670143,0.031551499,0.029367666
0.068983117,0.045199355,0.030449340,0.072652757,0.021711614,0.031077108,0.048639324,0.086101300,0.036655574,0.056887083,0.081349652,0.073290734,0.017577527,0.039942429,0.027938264,0.067947043,0.057846600,0.022982463,0.028770186,0.083998530
0.1035,0.0578,0.0236,0.0351,0.0202,0.0370,0.0687,0.0856,0.0333,0.0208,0.0969,0.0360,0.0196,0.0295,0.0911,0.1004,0.0511,0.0141,0.0225,0.0532
0.126542569,0.040827624,0.020137015,0.054506032,0.010518303,0.041819482,0.146448919,0.077941550,0.010379905,0.014693331,0.045510115,0.090835698,0.015892787,0.022236062,0.077364888,0.084423223,0.054529098,0.007035269,0.012063756,0.046294374
0.163804565,0.110070906,0.009195657,0.035009971,0.013017948,0.037281188,0.075836472,0.115998227,0.003545314,0.006093508,0.085309107,0.028085531,0.008752493,0.030356747,0.115942832,0.058774651,0.042377576,0.017781963,0.012962553,0.029802792
0.156123478,0.088667698,0.009065842,0.053682158,0.026982312,0.060932141,0.059950232,0.074423297,0.029040285,0.016356177,0.168256103,0.021454032,0.008312597,0.022960522,0.038496200,0.057542538,0.039397404,0.007465196,0.014567220,0.046324568
0.128480639,0.088383673,0.012382887,0.038524536,0.035445194,0.056541964,0.094476839,0.073642141,0.014610496,0.006486274,0.106925244,0.022865754,0.003144860,0.039245234,0.106270065,0.063683417,0.025355435,0.009631134,0.018541571,0.055362642
0.037752990,0.031544945,0.029677484,0.034346136,0.032302024,0.038308181,0.035658406,0.050421440,0.017816585,0.079215666,0.143415939,0.052919800,0.031267350,0.091051330,0.023873215,0.061424317,0.053979710,0.021652450,0.055140564,0.078231464
0.0840,0.0494,0.0250,0.0324,0.0130,0.0660,0.0587,0.0783,0.0329,0.0252,0.0818,0.0260,0.0175,0.0263,0.1173,0.1155,0.0490,0.0058,0.0203,0.0757
0.1318,0.1125,0.0109,0.0353,0.0091,0.1153,0.1398,0.0428,0.0192,0.0089,0.1471,0.0382,0.0119,0.0034,0.0177,0.0702,0.0377,0.0074,0.0009,0.0398
0.105923938,0.092308699,0.014976762,0.027439942,0.006139949,0.045676507,0.063088303,0.077423578,0.010001964,0.014138902,0.077253387,0.020069385,0.007606205,0.019022059,0.179092754,0.108725535,0.052457943,0.012044250,0.014557832,0.052052104
0.161529412,0.078941176,0.018823529,0.032529412,0.007529412,0.038941176,0.066235294,0.101176471,0.012588235,0.012058824,0.080411765,0.040352941,0.004117647,0.042058824,0.110882353,0.081235294,0.050176471,0.010705882,0.017764706,0.031941176
0.110949976,0.121297051,0.013622291,0.044565749,0.023333876,0.019960893,0.063646733,0.080658302,0.019944598,0.017467818,0.079061431,0.010819619,0.011895063,0.031741893,0.140671338,0.071794036,0.052305687,0.009956005,0.035734072,0.040573570
0.134509321,0.097132960,0.018095629,0.036647067,0.027986690,0.042435845,0.032271298,0.096813893,0.021103970,0.003600893,0.079675464,0.027075072,0.007201787,0.021970008,0.151009618,0.060850540,0.056201285,0.010118966,0.030128994,0.045170701
0.172858646,0.063507004,0.021150545,0.038148497,0.016776480,0.021372017,0.051602901,0.140302309,0.010187697,0.006256575,0.070981673,0.034328110,0.006754886,0.023752838,0.132772272,0.078345607,0.050107967,0.005647528,0.017883838,0.037262610
0.086991475,0.049776408,0.022727653,0.043730216,0.021019311,0.028304889,0.058301372,0.130688194,0.032592493,0.014386923,0.075937495,0.030431943,0.024050781,0.030616176,0.096085886,0.115899308,0.051903462,0.006397910,0.012695329,0.067462777
0.0715,0.0322,0.0529,0.0171,0.0155,0.0186,0.0216,0.0378,0.0244,0.1082,0.1402,0.0437,0.0339,0.0849,0.0293,0.1038,0.0469,0.0262,0.0392,0.0522
0.029932962,0.033457387,0.090895647,0.036562823,0.018262927,0.043673288,0.081012471,0.029908316,0.020074432,0.087740918,0.165943708,0.080938532,0.015305368,0.038830285,0.037092719,0.091031202,0.044166215,0.001614334,0.023672795,0.029883669
0.0986,0.0733,0.0146,0.0420,0.0258,0.0567,0.0576,0.0415,0.0216,0.0178,0.1687,0.0257,0.0136,0.0442,0.0608,0.0884,0.0556,0.0090,0.0128,0.0716
0.075874949,0.068800894,0.028374288,0.053908145,0.011151546,0.043321083,0.105738512,0.054460618,0.019522711,0.033490668,0.096442555,0.070278158,0.018778074,0.030482093,0.070482333,0.090623574,0.048365401,0.009337993,0.021120079,0.049446326
0.0643,0.0371,0.0598,0.0340,0.0044,0.0259,0.0401,0.1269,0.0218,0.0491,0.0676,0.0417,0.0414,0.0471,0.1403,0.0739,0.0419,0.0011,0.0118,0.0699
0.1016,0.0608,0.0254,0.0395,0.0099,0.0527,0.0662,0.0800,0.0153,0.0271,0.0708,0.0582,0.0143,0.0236,0.0911,0.1261,0.0628,0.0057,0.0146,0.0545
0.058221168,0.058048405,0.028317444,0.046434012,0.014739834,0.047250711,0.087347458,0.058888662,0.022569145,0.040324481,0.096841576,0.083554522,0.011496600,0.032338113,0.104560946,0.085674797,0.052590661,0.007593724,0.020448870,0.042758870
0.045993140,0.036681124,0.074907163,0.042024549,0.039345749,0.048969584,0.073107124,0.034966125,0.028701420,0.051761771,0.111687502,0.088286986,0.019644528,0.034781869,0.023981631,0.092000454,0.056679990,0.007979703,0.027836834,0.060662755
0.123850686,0.077592710,0.028847526,0.027012701,0.026503027,0.053536115,0.056532996,0.081853581,0.022792604,0.029703778,0.178304214,0.016656133,0.011437076,0.024362398,0.079570243,0.057715439,0.039836089,0.009337220,0.014535891,0.040019571
0.113941392,0.044362866,0.017905687,0.023428302,0.009182953,0.077659096,0.044084594,0.058875784,0.019810776,0.031273412,0.077241689,0.035179913,0.029346919,0.023214247,0.188721450,0.069653445,0.052518355,0.023107220,0.010884689,0.049607209
0.098841149,0.037840539,0.036442803,0.037247560,0.024778056,0.044448021,0.056197479,0.078552792,0.025760708,0.029030564,0.082068311,0.049522228,0.024659461,0.030123340,0.116511927,0.112183180,0.056841285,0.003295270,0.008411832,0.047243494
0.1019,0.0954,0.0122,0.0361,0.0182,0.0706,0.0600,0.0732,0.0200,0.0120,0.0967,0.0440,0.0128,0.0153,0.1071,0.1064,0.0457,0.0256,0.0071,0.0397
0.150443357,0.050073272,0.014579866,0.037778495,0.017808798,0.036760140,0.056233079,0.136906684,0.017163011,0.005588535,0.114999627,0.035369216,0.006010780,0.018777477,0.114329003,0.059288145,0.033307667,0.013064752,0.041653213,0.039864882
0.1064,0.0692,0.0150,0.0409,0.0195,0.0439,0.0652,0.0982,0.0286,0.0133,0.0961,0.0607,0.0116,0.0214,0.1051,0.0983,0.0405,0.0054,0.0162,0.0445
0.082724069,0.072194478,0.018103601,0.040927548,0.014563341,0.072768429,0.068332377,0.076609075,0.023108241,0.027630118,0.121253896,0.035515242,0.019836183,0.030360409,0.091413797,0.083657410,0.042332924,0.012203168,0.017341909,0.049123786
0.094470234,0.025490675,0.047723756,0.008958384,0.005782230,0.068328040,0.025897874,0.268751527,0.007329587,0.010179982,0.066780682,0.062057171,0.013519016,0.043488883,0.131769688,0.023536119,0.021663002,0.007411027,0.027200912,0.039661210
0.0735,0.0884,0.0176,0.0372,0.0199,0.0497,0.0668,0.0836,0.0206,0.0274,0.0907,0.0503,0.0145,0.0175,0.1225,0.0837,0.0521,0.0138,0.0131,0.0570
0.0732,0.0825,0.0150,0.0450,0.0297,0.0414,0.0758,0.0854,0.0248,0.0231,0.0829,0.0446,0.0136,0.0260,0.1370,0.0779,0.0409,0.0099,0.0138,0.0574
0.082604359,0.037982962,0.038260926,0.037770402,0.005837244,0.069981524,0.060710607,0.039291028,0.028564888,0.037312579,0.108062591,0.042871859,0.019359375,0.027878154,0.092611063,0.121633774,0.072973724,0.003466375,0.017511732,0.055314835
0.0979,0.0373,0.0231,0.0214,0.0227,0.0567,0.0468,0.1049,0.0270,0.0160,0.1013,0.0502,0.0169,0.0246,0.0997,0.1470,0.0549,0.0024,0.0119,0.0374
0.0813,0.0264,0.0306,0.0627,0.0107,0.0530,0.0660,0.0691,0.0120,0.0278,0.0789,0.0671,0.0287,0.0479,0.0791,0.1281,0.0588,0.0046,0.0184,0.0488
0.081770692,0.053167947,0.021679258,0.041651925,0.033854329,0.052467273,0.064510534,0.073341797,0.029816784,0.021894316,0.082256308,0.050330565,0.012757810,0.025800051,0.106474640,0.131816826,0.044142438,0.011835141,0.016087744,0.044343621
0.0862,0.0937,0.0274,0.0610,0.0153,0.0339,0.0630,0.0713,0.0187,0.0330,0.0849,0.0460,0.0129,0.0280,0.0984,0.1029,0.0481,0.0120,0.0205,0.0430
0.061128332,0.041516842,0.034449266,0.018888200,0.027216367,0.026327754,0.032651374,0.054825377,0.019528828,0.094792312,0.149803678,0.046579872,0.021140732,0.068319901,0.027051044,0.075800785,0.062719570,0.018185576,0.037156437,0.081917752
0.0905,0.0770,0.0189,0.0425,0.0038,0.0478,0.0736,0.0836,0.0223,0.0221,0.0974,0.0553,0.0176,0.0202,0.0982,0.1107,0.0484,0.0032,0.0192,0.0477
0.033096583,0.024577439,0.083406105,0.059362326,0.006733811,0.019968563,0.062981506,0.027915235,0.014399100,0.126108556,0.116657934,0.112708855,0.015359686,0.050425957,0.026731482,0.074110729,0.050581204,0.003997594,0.048572704,0.042304632
0.154424040,0.010434057,0.052170284,0.002921536,0.004590985,0.197412354,0.005425710,0.013355593,0.012520868,0.045909850,0.177796327,0.004173623,0.016694491,0.034641068,0.078464107,0.063856427,0.036310518,0.002086811,0.027128548,0.059682805
0.019078721,0.049329667,0.066517704,0.027157099,0.011000344,0.041766930,0.046579581,0.026985218,0.041595050,0.073392919,0.127019594,0.062392575,0.014094190,0.106222069,0.031797869,0.096596769,0.025782056,0.021656927,0.063939498,0.047095222
0.017381228,0.003476246,0.020857474,0.018539977,0.056778679,0.095017381,0.061413673,0.063731170,0.016222480,0.030127462,0.005793743,0.083429896,0.009269988,0.009269988,0.237543453,0.068366165,0.089223638,0E-9,0.030127462,0.083429896
0.032812500,0.120312500,0.050000000,0E-9,0.004687500,0.007812500,0.054687500,0.090625000,0.032812500,0.020312500,0.117187500,0.060937500,0.007812500,0.173437500,0.003125000,0.035937500,0.045312500,0.054687500,0.043750000,0.043750000
0.082183563,0.031793641,0.029394121,0.036592681,0.001799640,0.072585483,0.055788842,0.098380324,0.021595681,0.023995201,0.101379724,0.034193161,0.048590282,0.041991602,0.142171566,0.068986203,0.046790642,0.007198560,0.020995801,0.033593281
0.029598309,0.042706131,0.054545455,0.043974630,0.002959831,0.124312896,0.075687104,0.084566596,0.063002114,0.043974630,0.048202960,0.098097252,0.005919662,0.012684989,0.026638478,0.127272727,0.050739958,0.002959831,0.024524313,0.037632135
0.057365439,0.014872521,0.086402266,0.135977337,0.001416431,0.022662890,0.095609065,0.167138810,0.007082153,0.021954674,0.038951841,0.116855524,0.008498584,0.012039660,0.065864023,0.097733711,0.016997167,0E-9,0.024787535,0.007790368
0.260869565,0E-9,0E-9,0E-9,0E-9,0.142857143,0.031055901,0E-9,0.155279503,0E-9,0E-9,0.329192547,0E-9,0E-9,0.031055901,0E-9,0.031055901,0E-9,0E-9,0.018633540
0.044883303,0.042369838,0.050628366,0.028366248,0.013285458,0.027289048,0.049910233,0.051705566,0.012567325,0.092639138,0.133213645,0.076840215,0.026211849,0.076122083,0.034470377,0.068581688,0.042010772,0.027289048,0.053141831,0.048473968
0.089843955,0.037277360,0.025534598,0.011532601,0.000052540,0.187463879,0.045946514,0.106709399,0.014448589,0.066410970,0.043030526,0.025849840,0.034571534,0.005779436,0.057400305,0.052330163,0.077707140,0.000026270,0.014343509,0.103740871
0.114492907,0.056055473,0.032077070,0.039487614,0.016938387,0.061348719,0.056955325,0.088159009,0.022972687,0.011195215,0.065080457,0.050735761,0.020431929,0.033162185,0.091096761,0.100756934,0.049041923,0.010560025,0.033294516,0.046157104
0.0523,0.0485,0.0581,0.0463,0.0061,0.0584,0.0409,0.0695,0.0147,0.0325,0.0821,0.0401,0.0368,0.0209,0.1102,0.1400,0.0642,0.0041,0.0215,0.0526
0.117410417,0.050939123,0.055708006,0.025975756,0.042680165,0.054562408,0.034634341,0.049074197,0.038204343,0.031224191,0.078619955,0.041294792,0.045983749,0.036659118,0.104222725,0.049553750,0.068123085,0.002850673,0.016784335,0.055494871
0.1408,0.0447,0.0471,0.0391,0.0027,0.0560,0.0411,0.0802,0.0264,0.0220,0.0468,0.0274,0.0182,0.0373,0.1018,0.0591,0.0803,0.0028,0.0648,0.0618
0.0772,0.0414,0.0341,0.0463,0.0113,0.0896,0.0431,0.1557,0.0193,0.0606,0.0327,0.0460,0.0211,0.0204,0.1425,0.0448,0.0312,0.0104,0.0292,0.0433
0.100637665,0.063936517,0.019781777,0.048802607,0.008502196,0.062661187,0.130140286,0.058495111,0.011421284,0.034745643,0.065750319,0.058580133,0.025931699,0.003854329,0.078390251,0.070086439,0.074535922,0.002749044,0.008275471,0.072722120
0.078535813,0.033084242,0.027744696,0.033058068,0.010587481,0.185444504,0.020507519,0.040779469,0.025729280,0.027797045,0.091478976,0.040857992,0.034170473,0.017824659,0.127992043,0.090353483,0.038633181,0.005064716,0.010548219,0.059808143
0.1291,0.0527,0.0424,0.0370,0.0005,0.0540,0.0404,0.1088,0.0204,0.0307,0.0468,0.0241,0.0106,0.0414,0.0860,0.0677,0.0824,0.0026,0.0603,0.0621
0.084318886,0.024719326,0.035929640,0.028767032,0.000966119,0.171835960,0.037045674,0.037728620,0.034380518,0.042009528,0.082586534,0.042009528,0.035629810,0.022520572,0.091381550,0.116400706,0.059882733,0.001882267,0.011660059,0.038344938
0.0642,0.1118,0.0157,0.0475,0.0000,0.0598,0.1862,0.0490,0.0228,0.0423,0.0765,0.1279,0.0265,0.0240,0.0423,0.0267,0.0149,0.0081,0.0164,0.0373
0.100898827,0.068302642,0.019538529,0.052518360,0.003069166,0.053285652,0.142168146,0.074084731,0.016318645,0.026485257,0.077880083,0.060300888,0.018250575,0.021073112,0.072920092,0.071179985,0.036487449,0.004261208,0.018469802,0.062506851
0.0399,0.1707,0.0206,0.0623,0.0163,0.0458,0.1365,0.0396,0.0230,0.0247,0.0659,0.1006,0.0200,0.0143,0.0110,0.1152,0.0324,0.0020,0.0182,0.0409
0.0811,0.0510,0.0180,0.0477,0.0164,0.0235,0.0553,0.0966,0.0514,0.0251,0.1155,0.0239,0.0182,0.0115,0.0859,0.0914,0.1159,0.0039,0.0122,0.0556
0.0977,0.0635,0.0175,0.0465,0.0037,0.0646,0.0996,0.0316,0.0138,0.0392,0.0515,0.0902,0.0354,0.0302,0.1096,0.0596,0.0659,0.0120,0.0166,0.0514
0.089893238,0.098718861,0.035231317,0.025978648,0.004982206,0.055516014,0.071459075,0.061281139,0.018576512,0.029466192,0.074661922,0.013950178,0.036654804,0.040427046,0.182064057,0.014377224,0.028256228,0.018790036,0.021779359,0.077935943
0.124436816,0.141010513,0.029607380,0.022044626,0.003003647,0.076593006,0.133662304,0.029500107,0.021669170,0.017485518,0.097672173,0.054548380,0.015018236,0.019416434,0.047736537,0.027676464,0.034381034,0.016251877,0.017914611,0.070371165
0.0606,0.0363,0.0428,0.0311,0.0119,0.1600,0.0589,0.0442,0.0363,0.0378,0.1022,0.0355,0.0262,0.0153,0.0645,0.1037,0.0585,0.0072,0.0144,0.0527
0.091885489,0.072319842,0.036564659,0.050187562,0.023277394,0.070128332,0.042230997,0.089042448,0.029753208,0.017216190,0.060868707,0.017966436,0.006989141,0.025804541,0.095834156,0.076762093,0.044501481,0.015241856,0.066041461,0.067384008
0.143933280,0.058156219,0.018787553,0.054300063,0.011120079,0.061025917,0.060308493,0.103892028,0.025647924,0.011658147,0.088691597,0.060891400,0.015783338,0.024975339,0.089902251,0.088601919,0.034346695,0.009819747,0.019191104,0.018966909
0.144830376,0.057215512,0.024099867,0.030052592,0.014650639,0.027105126,0.050078021,0.049095533,0.050222505,0.026556089,0.091862683,0.030688320,0.031295151,0.029676935,0.070594695,0.128561521,0.081084205,0.005894932,0.011760966,0.044674334
0.042028789,0.222060022,0.020573058,0.065419609,0.007332971,0.016974470,0.037547529,0.092748506,0.031606464,0.021116241,0.017687398,0.025020369,0.013579576,0.021184139,0.042470125,0.180370722,0.031810158,0.003462792,0.078965236,0.028041825
0.020999805,0.038150458,0.050087702,0.156645878,0.012473202,0.006041707,0.220278698,0.065094523,0.009257455,0.022656402,0.128678620,0.067092185,0.008575326,0.027090236,0.027431300,0.050087702,0.027138959,0.000048723,0.014032352,0.048138764
0.060728196,0.075766300,0.012633362,0.019068586,0.023742591,0.124098222,0.058933108,0.078780694,0.041964437,0.020863675,0.095884843,0.052328535,0.017341236,0.018154107,0.144182896,0.059068586,0.028145639,0.015952583,0.013818798,0.038543607
0.1348,0.0483,0.0481,0.0578,0.0300,0.0246,0.0510,0.0741,0.0487,0.0279,0.1406,0.0363,0.0156,0.0234,0.0373,0.0640,0.0557,0.0047,0.0215,0.0559
0.097785137,0.057951191,0.021020805,0.044273270,0.008110767,0.066565882,0.048328654,0.056223454,0.041033763,0.026443981,0.076908310,0.042905478,0.024668250,0.023660404,0.123341252,0.119669810,0.067141794,0.005351187,0.020804838,0.027811773
0.1350,0.0200,0.0491,0.0186,0.0033,0.1052,0.0323,0.0566,0.0082,0.0382,0.1145,0.0281,0.0162,0.0230,0.0736,0.1355,0.1000,0.0027,0.0017,0.0382
0.048573014,0.059051963,0.021635949,0.058620477,0.018430623,0.029217777,0.086667078,0.018923750,0.023793380,0.012266535,0.048819577,0.112987733,0.011280281,0.006410652,0.023423534,0.313813721,0.070763731,0.006164088,0.012821303,0.016334833
0.069241410,0.040191423,0.016562605,0.107488690,0.000224324,0.023479269,0.096608965,0.066287808,0.008972969,0.016375668,0.030994130,0.279283658,0.009197293,0.011777022,0.046734213,0.104460313,0.032340076,0.006617565,0.012936030,0.020226567
0.094034014,0.067511023,0.034509133,0.040448124,0.008661028,0.043237650,0.034801584,0.066386214,0.026230541,0.026950418,0.073652479,0.019909115,0.029267525,0.035296500,0.113358229,0.126675965,0.074057410,0.006276433,0.031989562,0.046747053
0.128908618,0.037202252,0.023993071,0.038977913,0.013295799,0.104763967,0.036422694,0.060783889,0.023906453,0.042983976,0.067280208,0.049696838,0.032243395,0.050108272,0.094629710,0.056258120,0.054114335,0E-9,0.030142919,0.054287570
0.0640,0.1116,0.0239,0.0848,0.0085,0.0308,0.1301,0.0890,0.0243,0.0204,0.0530,0.0686,0.0230,0.0176,0.0452,0.1070,0.0353,0.0083,0.0112,0.0436
0.037399967,0.235995427,0.004845119,0.055528336,0.000108879,0.004627361,0.041972889,0.063857586,0.012684414,0.004845119,0.023572323,0.055854973,0.023136807,0.018836083,0.075453209,0.217540421,0.032990364,0.000054440,0.039577549,0.051118733
0.0956,0.0730,0.0154,0.0374,0.0083,0.0350,0.0542,0.0986,0.0192,0.0277,0.1250,0.0230,0.0110,0.0243,0.1055,0.1014,0.0504,0.0158,0.0215,0.0577
0.023786295,0.011614402,0.007479675,0.017096400,0.009895470,0.262531940,0.172078978,0.036701510,0.049059233,0.006596980,0.107735192,0.075772358,0.007479675,0.003437863,0.087015099,0.031637631,0.027549361,0.002183508,0.002462253,0.057886179
0.115728716,0.055519481,0.034523810,0.025180375,0.005808081,0.076659452,0.034812410,0.082792208,0.041847042,0.015115440,0.079220779,0.047005772,0.012373737,0.010894661,0.128968254,0.081854257,0.036544012,0.012481962,0.044444444,0.058225108
0.1131,0.0184,0.0211,0.0512,0.0083,0.0489,0.0238,0.1407,0.0096,0.0127,0.0775,0.0675,0.0311,0.0106,0.0229,0.0643,0.1662,0.0037,0.0034,0.1050
0.138190955,0.131328686,0.022072729,0.051926298,0.001702059,0.058167180,0.101150916,0.068892851,0.008861512,0.019587183,0.050467391,0.045604366,0.009644999,0.024585292,0.078835035,0.060652726,0.034257308,0.017263738,0.008186092,0.068622683
0.140738344,0.038454278,0.027937330,0.058355581,0.015424858,0.023757517,0.071569183,0.097187390,0.020440633,0.014723728,0.075614163,0.054634199,0.013429334,0.012000108,0.103093062,0.094328938,0.059623008,0.009276488,0.052773508,0.016638352
0.030638340,0.043916593,0.038261041,0.042244517,0.010696371,0.064350349,0.076349956,0.236500443,0.012884823,0.034793941,0.069735419,0.042859251,0.025277860,0.025228681,0.004942461,0.140528179,0.035851284,0.003098259,0.035482443,0.026359791
0.145408163,0.129560915,0.030844156,0.037801484,0.011054422,0.037724181,0.113868275,0.082405690,0.014919604,0.044758813,0.086811998,0.006957328,0.019944341,0.030612245,0.079390847,0.036564626,0.022340754,0.000541126,0.025819419,0.042671614
0.232185557,0.000597800,0.016977523,0.059002869,0.000418460,0.029770445,0.171867527,0.071496891,0.000119560,0.000239120,0.005798661,0.143232903,0.005619321,0E-9,0.110712578,0.068089431,0.056073649,0E-9,0.004901961,0.022895744
0.0827,0.0871,0.0289,0.0445,0.0083,0.0496,0.1194,0.0681,0.0184,0.0211,0.1336,0.0537,0.0282,0.0126,0.0526,0.0900,0.0448,0.0117,0.0119,0.0328
0.1032,0.1009,0.0140,0.0259,0.0185,0.0636,0.0549,0.1094,0.0173,0.0103,0.0864,0.0324,0.0102,0.0257,0.1116,0.0817,0.0365,0.0080,0.0335,0.0561
0.0821,0.0550,0.0442,0.0285,0.0033,0.0554,0.0380,0.1110,0.0364,0.0133,0.0651,0.0543,0.0768,0.0063,0.0818,0.1129,0.0425,0.0094,0.0448,0.0388
0.110522904,0.057368194,0.014801210,0.028414002,0.014855229,0.041648660,0.074222126,0.150280899,0.082541054,0.011830164,0.080326275,0.047536733,0.016637857,0.034302074,0.075194468,0.077625324,0.020905359,0.002971046,0.020905359,0.037111063
